Symbol,Date,Open,High,Low,Close,Volume
CHFSZL,14-Jun-2016,15.552,15.635,15.552,15.635,0
CHFTHB,14-Jun-2016,36.534,36.647,36.371,36.615,0
CHFTRY,14-Jun-2016,3.0346,3.048,3.0265,3.0461,0
CHFTWD,14-Jun-2016,32.62,32.665,32.62,32.665,0
CHFUSD,14-Jun-2016,1.0382,1.0392,1.0341,1.0377,0
CHFUZS,14-Jun-2016,3044.5,3053.5,3039.7,3047.7,0
CHFZAR,14-Jun-2016,15.72,15.949,15.7159,15.9108,0
CLPEUR,14-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CLPGBP,14-Jun-2016,0.001,0.001,0.001,0.001,0
CLPUSD,14-Jun-2016,0.0015,0.0015,0.0015,0.0015,0
CNHHKD,14-Jun-2016,1.1765,1.1766,1.1732,1.1739,0
CNHIDR,14-Jun-2016,2017,2022,2017,2022,0
CNHINR,14-Jun-2016,10.164,10.185,10.164,10.185,0
CNHJPY,14-Jun-2016,16.0834,16.1077,16.0127,16.0332,0
CNHKRW,14-Jun-2016,177.4,178.1,177.4,178.1,0
CNHPHP,14-Jun-2016,6.9955,7.0135,6.9955,7.0135,0
CNHTHB,14-Jun-2016,5.33,5.334,5.33,5.334,0
CNHTWD,14-Jun-2016,4.907,4.907,4.905,4.905,0
CNYAUD,14-Jun-2016,0.2053,0.2061,0.2051,0.206,0
CNYBGN,14-Jun-2016,0.2626,0.2646,0.2624,0.2641,0
CNYCAD,14-Jun-2016,0.1945,0.1948,0.1944,0.1948,0
CNYCHF,14-Jun-2016,0.1462,0.1462,0.1459,0.1459,0
CNYDKK,14-Jun-2016,0.9985,1.0056,0.9976,1.004,0
CNYEUR,14-Jun-2016,0.1343,0.1352,0.1342,0.135,0
CNYGBP,14-Jun-2016,0.1067,0.1073,0.1067,0.1073,0
CNYHKD,14-Jun-2016,1.178,1.1817,1.1753,1.1765,0
CNYJPY,14-Jun-2016,16.089,16.115,16.016,16.052,0
CNYKRW,14-Jun-2016,177.68,178.79,177.58,177.94,0
CNYMYR,14-Jun-2016,0.5718,0.5718,0.5718,0.5718,0
CNYNZD,14-Jun-2016,0.2149,0.2169,0.2149,0.2169,0
CNYPLN,14-Jun-2016,0.5932,0.6003,0.5929,0.5982,0
CNYUSD,14-Jun-2016,0.1518,0.1522,0.1514,0.1516,0
CNYZAR,14-Jun-2016,2.3002,2.3355,2.2961,2.3245,0
COPDKK,14-Jun-2016,0.0022,0.0022,0.0022,0.0022,0
COPPLN,14-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CRCGBP,14-Jun-2016,0.0013,0.0013,0.0013,0.0013,0
CYPZAR,14-Jun-2016,29.223,29.538,29.161,29.357,0
CZKCHF,14-Jun-2016,0.0403,0.0403,0.0399,0.0399,0
CZKDKK,14-Jun-2016,0.275,0.2751,0.2747,0.2748,0
CZKEUR,14-Jun-2016,0.037,0.037,0.0369,0.037,0
CZKJPY,14-Jun-2016,4.433,4.4419,4.3831,4.3963,0
CZKMXN,14-Jun-2016,0.7869,0.789,0.7839,0.784,0
CZKNOK,14-Jun-2016,0.3404,0.3404,0.3404,0.3404,0
CZKPLN,14-Jun-2016,0.1632,0.1641,0.1631,0.1635,0
CZKSEK,14-Jun-2016,0.3444,0.3454,0.3434,0.3443,0
CZKUSD,14-Jun-2016,0.0418,0.0418,0.0414,0.0414,0
DJFGBP,14-Jun-2016,0.0039,0.0039,0.0039,0.0039,0
DKKAED,14-Jun-2016,0.5574,0.5575,0.5534,0.5534,0
DKKAUD,14-Jun-2016,0.2058,0.2059,0.2043,0.2051,0
DKKBGN,14-Jun-2016,0.262,0.2621,0.262,0.2621,0
DKKCAD,14-Jun-2016,0.1948,0.1949,0.1933,0.1939,0
DKKCHF,14-Jun-2016,14.568,14.617,14.463,14.474,0
DKKCNY,14-Jun-2016,0.9987,0.9989,0.9901,0.9932,0
DKKCOP,14-Jun-2016,443.56,445.67,443.56,445.67,0
DKKCZK,14-Jun-2016,3.63,3.638,3.63,3.634,0
DKKEUR,14-Jun-2016,0.1345,0.1345,0.1345,0.1345,0
DKKGBP,14-Jun-2016,0.1069,0.1072,0.1064,0.1068,0
DKKHKD,14-Jun-2016,1.1782,1.1796,1.1677,1.1699,0
DKKHUF,14-Jun-2016,42.024,42.301,42.014,42.228,0
DKKINR,14-Jun-2016,10.1957,10.2003,10.1283,10.146,0
DKKISK,14-Jun-2016,18.617,18.617,18.615,18.615,0
DKKJPY,14-Jun-2016,16.1132,16.1523,15.9405,15.9979,0
DKKLVL,14-Jun-2016,0.0941,0.0941,0.0941,0.0941,0
DKKMXN,14-Jun-2016,2.8605,2.8727,2.8502,2.8523,0
DKKMYR,14-Jun-2016,0.6205,0.6212,0.6157,0.6181,0
DKKNOK,14-Jun-2016,1.2564,1.2628,1.2551,1.2592,0
DKKNZD,14-Jun-2016,0.2156,0.2163,0.2145,0.2158,0
DKKPHP,14-Jun-2016,6.9857,6.9897,6.9583,6.961,0
DKKPKR,14-Jun-2016,15.866,15.866,15.736,15.782,0
DKKPLN,14-Jun-2016,0.5933,0.5975,0.5932,0.5951,0
DKKSEK,14-Jun-2016,1.2521,1.2564,1.2499,1.2528,0
DKKSGD,14-Jun-2016,0.2056,0.2056,0.2039,0.2041,0
DKKTHB,14-Jun-2016,5.3438,5.3458,5.3104,5.3264,0
DKKTRY,14-Jun-2016,0.4437,0.4441,0.4409,0.4424,0
DKKTWD,14-Jun-2016,4.7753,4.7753,4.7602,4.7602,0
DKKUAH,14-Jun-2016,3.7335,3.7335,3.723,3.723,0
DKKUSD,14-Jun-2016,0.1518,0.1519,0.1505,0.1507,0
DKKZAR,14-Jun-2016,2.2971,2.3247,2.2922,2.3114,0
DOPGBP,14-Jun-2016,0.0153,0.0154,0.0153,0.0154,0
DZDEUR,14-Jun-2016,0.008,0.0081,0.008,0.0081,0
DZDUSD,14-Jun-2016,0.009,0.0091,0.009,0.009,0
EGPEUR,14-Jun-2016,0.0995,0.1002,0.0995,0.1002,0
EGPJPY,14-Jun-2016,11.908,11.913,11.89,11.912,0
EGPPKR,14-Jun-2016,11.763,11.781,11.763,11.781,0
EGPUSD,14-Jun-2016,0.1123,0.1124,0.1123,0.1124,0
ETBGBP,14-Jun-2016,0.0325,0.0325,0.0321,0.0321,0
EURAED,14-Jun-2016,4.144,4.145,4.111,4.115,0
EURAFN,14-Jun-2016,77.08,77.08,76.79,76.79,0
EURALL,14-Jun-2016,135.59,135.65,135.59,135.65,0
EURAMD,14-Jun-2016,509.8,509.8,507.55,507.55,0
EURARS,14-Jun-2016,15.5724,15.581,15.3867,15.3926,0
EURAUD,14-Jun-2016,1.5298,1.531,1.5185,1.5247,0
EURBAM,14-Jun-2016,1.9458,1.9458,1.9458,1.9458,0
EURBBD,14-Jun-2016,2.2095,2.2095,2.2001,2.2001,0
EURBDT,14-Jun-2016,86.777,86.777,86.408,86.408,0
EURBGN,14-Jun-2016,1.9483,1.9485,1.9481,1.9484,0
EURBHD,14-Jun-2016,0.4227,0.4228,0.4196,0.4197,0
EURBIF,14-Jun-2016,1741.28,1741.28,1724.3,1724.3,0
EURBND,14-Jun-2016,1.5031,1.5031,1.497,1.497,0
EURBOB,14-Jun-2016,7.5646,7.5646,7.5322,7.5322,0
EURBRL,14-Jun-2016,3.9272,3.9272,3.8803,3.8971,0
EURBSD,14-Jun-2016,1.1199,1.1199,1.1152,1.1152,0
EURBWP,14-Jun-2016,12.258,12.2679,12.258,12.2679,0
EURBYR,14-Jun-2016,16849,16849,16849,16849,0
EURBZD,14-Jun-2016,2.2151,2.2151,2.2057,2.2057,0
EURCAD,14-Jun-2016,1.4484,1.449,1.4368,1.4416,0
EURCHF,14-Jun-2016,1.0872,1.0882,1.0789,1.0802,0
EURCLP,14-Jun-2016,756.26,756.26,754.6,754.6,0
EURCNH,14-Jun-2016,7.445,7.451,7.3902,7.4117,0
EURCNY,14-Jun-2016,7.4261,7.43,7.3792,7.383,0
EURCOP,14-Jun-2016,3298,3314,3298,3314,0
EURCRC,14-Jun-2016,597.36,597.36,594.82,594.82,0
EURCUP,14-Jun-2016,1.097,1.097,1.092,1.092,0
EURCVE,14-Jun-2016,110.27,110.27,110.27,110.27,0
EURCZK,14-Jun-2016,27.0214,27.0606,27.0186,27.0472,0
EURDJF,14-Jun-2016,194.9,194.9,194.07,194.07,0
EURDKK,14-Jun-2016,7.4344,7.4358,7.4328,7.4344,0
EURDOP,14-Jun-2016,50.96,50.96,50.744,50.744,0
EURDZD,14-Jun-2016,123.883,123.883,123.025,123.063,0
EUREGP,14-Jun-2016,10.002,10.004,9.929,9.929,0
EURETB,14-Jun-2016,24.0232,24.1475,24.0232,24.1475,0
EURFJD,14-Jun-2016,2.3309,2.3313,2.3151,2.3205,0
EURGBP,14-Jun-2016,0.7945,0.7972,0.7914,0.7943,0
EURGHS,14-Jun-2016,4.3813,4.4415,4.3813,4.4415,0
EURGNF,14-Jun-2016,8172.7,8172.7,8136,8136,0
EURGTQ,14-Jun-2016,8.439,8.439,8.409,8.409,0
EURHKD,14-Jun-2016,8.7605,8.7706,8.6828,8.6994,0
EURHNL,14-Jun-2016,24.89,24.89,24.762,24.762,0
EURHRK,14-Jun-2016,7.5295,7.5337,7.52,7.5234,0
EURHTG,14-Jun-2016,69.94,69.94,69.73,69.73,0
EURHUF,14-Jun-2016,312.46,314.623,312.425,313.995,0
EURIDR,14-Jun-2016,15020,15020,14960,14960,0
EURILS,14-Jun-2016,4.3534,4.3576,4.3298,4.3415,0
EURINR,14-Jun-2016,75.7352,75.7738,75.2705,75.3701,0
EURIQD,14-Jun-2016,1286.25,1286.25,1280.78,1280.78,0
